"","gene","beta","sd","pval","pval_anova","cov","varexp","singular","beta_norm"
"Hace1","Hace1",4.41305138093991,1.21627832885019,0.0455145954618554,0.0455145954618554,1.4793329732306,0.0945772878065539,FALSE,0.0273878552032065
"Hand2os1","Hand2os1",0.241597597864494,0.0550733271624952,0.000284835963025532,0.000284835963025532,0.00303307136474723,0,TRUE,0.011880020024138
"Haspin","Haspin",3.10654110968427,0.441896095981386,8.08131029464981e-07,8.08131029464981e-07,0.19527215964359,0,TRUE,0.0225307605306977
"Haus1","Haus1",-2.49071588700688,0.719561858466872,0.00246558795442264,0.00246558795442264,0.517769268160299,0,TRUE,0.00172234613288058
"Haus3","Haus3",4.7706409126013,1.36861606684993,0.00233079497017585,0.00233079497017585,1.87310993843978,0,TRUE,0.0287172333545991
"Heatr3","Heatr3",-2.58516522774058,0.834180114002231,0.00565706014182297,0.00565706014182297,0.695856462596776,0,TRUE,0.00137122038990523
"Heatr4","Heatr4",0.0735299327767573,0.0266137444909456,0.0120018036071054,0.0120018036071054,0.000708291395829335,0,TRUE,0.011255210117413
"Heatr9","Heatr9",4.55397409640236,0.492905006147864,1.17687576719547e-08,1.17687576719547e-08,0.242955345085626,0,TRUE,0.0279117507940545
"Hebp2","Hebp2",0.278825033169969,0.0675422654828774,0.000521339553629324,0.000521339553629324,0.0045619576265595,0,TRUE,0.0120184170820652
"Helq","Helq",-1.08256280373055,0.361287049635828,0.00713336115478982,0.00713336115478982,0.130528332234561,0,TRUE,0.00695730906377712
"Heph","Heph",0.0576048574018083,0.0184482507810473,0.00536375186340618,0.00536375186340618,0.00034033795688041,0,TRUE,0.0111960069098571
"Hes1","Hes1",0.270284089089477,0.0975137191900134,0.011768696034563,0.011768696034563,0.00950892543026878,0,TRUE,0.0119866651893292
"Hes6","Hes6",2.87333013884187,0.66424545148814,0.00032853306187469,0.00032853306187469,0.441222019822683,0,TRUE,0.0216637732677807
"Hgf","Hgf",0.0966621650596663,0.0454851942326052,0.0462281652831349,0.0462281652831349,0.00206890289437782,0,TRUE,0.0113412067181722
"Hhat","Hhat",1.21624657804121,0.325757933237754,0.0387198032286624,0.0387198032286624,0.106118231067333,0.190573557286547,FALSE,0.0155033840904863
"Hhex","Hhex",8.33099989036271,1.49103869090522,0.00743399287557721,0.00743399287557721,2.22319637777635,0.465555270746369,FALSE,0.0419532568314636
"Hip1","Hip1",4.53809431801274,0.460261227545954,4.00932361335411e-09,4.00932361335411e-09,0.211840397582108,0,TRUE,0.0278527159829904
"Hk3","Hk3",0.927795688307256,0.231802617810783,0.000699382606187372,0.000699382606187372,0.053732453623932,0,TRUE,0.0144310363940074
"Hlx","Hlx",0.128617438679966,0.0296834773665964,0.000323010498132471,0.000323010498132471,0.000881108828573241,0,TRUE,0.0114600039390393
"Homez","Homez",0.870670674063444,0.305291606824372,0.0098546169830512,0.0098546169830512,0.0932029651974067,0,TRUE,0.0142186679125227
"Hook3","Hook3",4.14176469542777,1.64774276538855,0.0206252954086141,0.0206252954086141,2.7150562208903,0,TRUE,0.0263793173111493
"Hoxb1","Hoxb1",0.0612749292611639,0.0258958516674754,0.0281791980053636,0.0281791980053636,0.000670595133583886,0,TRUE,0.0112096508029578
"Hoxb4","Hoxb4",0.13460760692595,0.0217221615436167,4.71429892057702e-06,4.71429892057702e-06,0.000471852302126981,0,TRUE,0.0114822730439323
"Hpse","Hpse",0.465432775402727,0.117851798594644,0.000792042558178076,0.000792042558178076,0.0138890464319925,0,TRUE,0.0127121517511211
"Hrh2","Hrh2",4.27484006445852,0.557165145346371,2.2098866085818e-07,2.2098866085818e-07,0.310432999188843,0,TRUE,0.0268740395342975
"Hsd11b1","Hsd11b1",24.3203798848533,6.2528924331968,0.0376326188919464,0.0376326188919464,39.0986637811298,0.179557245759474,FALSE,0.101395523835857
"Hsd17b7","Hsd17b7",-0.533882599639051,0.227268788540054,0.02920426867129,0.02920426867129,0.0516511022444637,0,TRUE,0.00899708766700424
"Hsfy2","Hsfy2",0.0547128660007199,0.0225244866990352,0.0246890381724513,0.0246890381724513,0.000507352501055015,0,TRUE,0.0111852556158674
"Hspa13","Hspa13",1.13113098921709,0.375941288001438,0.00693711603671366,0.00693711603671366,0.14133185202418,0,TRUE,0.0151869575899677
"Hspa2","Hspa2",1.23066786936147,0.213060183394015,0.024191949151956,0.024191949151956,0.0453946417478911,0.0356511283010134,FALSE,0.0155569968165272
"Hus1b","Hus1b",0.122254353346138,0.0508581484332843,0.0260380149040231,0.0260380149040231,0.00258655126206198,0,TRUE,0.0114363484741298
"Hyal6","Hyal6",0.123542963178213,0.0457901783946315,0.013837711459016,0.013837711459016,0.00209674043741218,0,TRUE,0.0114411390219638
"Hyi","Hyi",-1.15327956898759,0.33262844043132,0.00243310039157472,0.00243310039157472,0.110641679383773,0,TRUE,0.00669441176297214
"Ica1","Ica1",0.109361614952872,0.0276803033207452,0.0342775566925373,0.0342775566925373,0.00076619919192846,0.1200690885851,FALSE,0.0113884183105926
"Ide","Ide",15.7500707071884,3.33663124067187,0.00013108678159998,0.000131086781599979,11.1331080362275,0,TRUE,0.0695344631427908
"Idh2","Idh2",-7.27652108666581,1.9421999162724,0.026803415110188,0.026803415110188,3.77214051476851,0.415379411359231,FALSE,-0.0160694075565784
"Iffo2","Iffo2",0.313158089261673,0.148056208335861,0.0471662533376119,0.0471662533376119,0.0219206408267918,0,TRUE,0.0121460539690483
"Ifi206","Ifi206",-7.33634069902858,3.23148299065784,0.0343981553071673,0.0343981553071673,10.442482318911,0,TRUE,-0.0162917935009608
"Ifi211","Ifi211",0.0439965595443815,0.0186256310557993,0.0284194694966228,0.0284194694966228,0.000346914132226756,0,TRUE,0.0111454165758356
"Ifi213","Ifi213",-10.4407574366294,2.66529863827664,0.00085357291149984,0.00085357291149984,7.10381683119932,0,TRUE,-0.0278328018873375
"Ifi214","Ifi214",-4.38875835948087,1.44028146282834,0.00636211800014756,0.00636211800014756,2.07441069216694,0,TRUE,-0.00533383412384913
"Ifitm10","Ifitm10",15.3955819278056,1.48129919815686,1.64739637789472e-09,1.64739637789472e-09,2.19424731446016,0,TRUE,0.0682166123767578
"Ifng","Ifng",1.48326933741104,0.43108711217115,0.0235634614706578,0.0235634614706578,0.185836098280061,0.813786084030269,FALSE,0.0164960703712662
"Ifngr1","Ifngr1",78.7143309523576,7.85357007909389,3.0451494850012e-09,3.04514948500121e-09,61.6785629872389,0,TRUE,0.303610979587899
"Ifngr2","Ifngr2",-7.41738215255155,2.17222192629822,0.0399057959146289,0.0399057959146289,4.71854809709075,0.21936551589059,FALSE,-0.0165930739583893
"Ift88","Ift88",0.380778439758902,0.121946624881849,0.00536386984291197,0.00536386984291197,0.0148709793200744,0,TRUE,0.0123974400096936
"Ighm","Ighm",-32.4157108215684,10.6850087900116,0.0065575125135084,0.0065575125135084,114.169412842626,0,TRUE,-0.109527091907759
"Ighv1-32","Ighv1-32",0.0532951928866071,0.0156889309703652,0.00286112593247745,0.00286112593247745,0.000246142554992883,0,TRUE,0.0111799852611814
"Ighv6-3","Ighv6-3",0.229984886834374,0.0202562192055615,3.59256697911272e-10,3.59256697911272e-10,0.000410314416503758,0,TRUE,0.0118368485021696
"Ighv6-6","Ighv6-6",0.125671929658295,0.0332358279989274,0.00117280178597188,0.00117280178597188,0.00110462026277429,0,TRUE,0.0114490536874481
"Igkc","Igkc",0.0635337877147053,0.0296690594306866,0.0447377063090103,0.0447377063090103,0.000880253087501615,0,TRUE,0.011218048356044
"Igkv1-110","Igkv1-110",0.037468887350394,0.0126163482935953,0.00757186597132331,0.00757186597132331,0.000159172244265306,0,TRUE,0.0111211492412924
"Igkv14-111","Igkv14-111",0.337564726831044,0.0968299452159385,0.00232853276820543,0.00232853276820543,0.00937603829052165,0,TRUE,0.0122367883106906
"Iglc3","Iglc3",0.0766880045269051,0.0309102307145835,0.0221119618610987,0.0221119618610987,0.000955442362828782,0,TRUE,0.0112669505941705
"Igsf10","Igsf10",0.0544564911280833,0.0231477635467534,0.0289953871147025,0.0289953871147025,0.000535818957216407,0,TRUE,0.0111843025142688
"Igsf5","Igsf5",0.173569459478416,0.0375567144278287,0.000164883674680374,0.000164883674680374,0.00141050679861347,0,TRUE,0.0116271179874645
"Igsf8","Igsf8",0.977751874543949,0.297484548543679,0.00368692678512951,0.00368692678512951,0.0884970566222366,0,TRUE,0.0146167539741655
"Iigp1","Iigp1",-5.41713699440639,1.28597181228254,0.000428039916654786,0.000428039916654786,1.65372350198524,0,TRUE,-0.00915694405180889
"Ikbip","Ikbip",2.26749967293643,0.376058140682466,0.00738492454108916,0.00738492454108917,0.141419725173553,0.372867758948248,FALSE,0.0194115323224682
"Ikbke","Ikbke",-19.3693159354351,6.03575475876309,0.0401327270733164,0.0401327270733164,36.4303355079312,0.189028210221013,FALSE,-0.0610256935712692
"Il10ra","Il10ra",27.7670494694064,5.27500597675274,0.00929034857951977,0.00929034857951976,27.8256880547771,0.391410689790769,FALSE,0.114208894572654
"Il10rb","Il10rb",16.1048545814736,1.95655792543887,7.48493232268638e-08,7.48493232268638e-08,3.82811891559764,0,TRUE,0.0708534109563637
"Il12a","Il12a",0.0528519071949843,0.020865235889733,0.0197852370168362,0.0197852370168362,0.000435358068734204,0,TRUE,0.0111783372981931
"Il12rb2","Il12rb2",19.0271507616485,5.88669573611109,0.0403576342930347,0.0403576342930347,34.6531866895485,0.580646662563283,FALSE,0.0817173662734385
"Il15","Il15",0.997427340508207,0.208872505649789,0.0331197490556104,0.0331197490556104,0.0436277236164213,0.273893848085008,FALSE,0.0146898996684754
"Il17rd","Il17rd",0.110951414687329,0.0529410602352021,0.0490321207676278,0.0490321207676278,0.0028027558588273,0,TRUE,0.0113943285647946
"Il18r1","Il18r1",17.2647357949956,5.09195852452476,0.0427025053127423,0.0427025053127423,25.9280416154804,0.573261757168568,FALSE,0.075165396087201
"Il18rap","Il18rap",111.695757276183,11.8794932469441,0.0246790377686367,0.0246790377686367,141.122359804191,0.0621929457188834,FALSE,0.42622303523997
"Il1rap","Il1rap",1.03857872817436,0.290524968449454,0.00189595224336437,0.00189595224336437,0.0844047572925563,0,TRUE,0.0148428844480035
"Il20rb","Il20rb",0.226355613449857,0.0920047215946855,0.0231085967098615,0.0231085967098615,0.00846486879571559,0,TRUE,0.0118233562818566
"Il21","Il21",0.0568602540982687,0.0194443422496984,0.00838686489720046,0.00838686489720046,0.000378082445523407,0,TRUE,0.0111932387657268
"Il3ra","Il3ra",0.461299728363857,0.116575049584743,0.000777733485286231,0.000777733485286231,0.0135897421856854,0,TRUE,0.0126967866972096
"Il7","Il7",0.268951264981162,0.058227285931339,0.000165859514696136,0.000165859514696136,0.00339041682692991,0,TRUE,0.0119817102700925
"Ildr1","Ildr1",0.639259863541746,0.234964883270004,0.0131682403115362,0.0131682403115362,0.0552084963700865,0,TRUE,0.0133583729422688
"Ilk","Ilk",0.799864938035308,0.359335580400555,0.0376774385794498,0.0376774385794498,0.129122059341803,0,TRUE,0.0139554398531558
"Impact","Impact",2.25782404638694,0.865645945040037,0.0168237632540269,0.0168237632540269,0.749342902164259,0,TRUE,0.0193755621236873
"Inpp4b","Inpp4b",-40.5581867211682,10.993898914388,0.0311558885017211,0.0311558885017211,120.865813339782,0.426782503124092,FALSE,-0.139797635647892
"Insrr","Insrr",0.191584138524141,0.0290342238003763,0.0101674668418896,0.0101674668418896,0.000842986151690339,0.0101360411569522,FALSE,0.0116940895249602
"Ipo4","Ipo4",-1.57990573698295,0.391835055837706,0.000652698261884609,0.000652698261884609,0.153534710983338,0,TRUE,0.00510838237360378
"Iqch","Iqch",0.0963454842862469,0.0367555870646204,0.0163566900053468,0.0163566900053468,0.00135097318046489,0,TRUE,0.011340029422799
"Iqgap2","Iqgap2",2.53328645843526,0.995932602442953,0.0193394030280309,0.0193394030280309,0.991881748608793,0,TRUE,0.0203996237353499
"Iqsec1","Iqsec1",5.72826935633791,0.959454047517598,0.0194465528615899,0.0194465528615899,0.920552069297902,0.0089998353374517,FALSE,0.0322773217172005
"Irf8","Irf8",39.1257448439708,6.79028927119556,0.0129452455749326,0.0129452455749326,46.1080283865136,0.234284471345034,FALSE,0.156436085590009
"Isl1","Isl1",0.0553594255433538,0.0236459542100231,0.0296926700264925,0.0296926700264925,0.00055913115050251,0,TRUE,0.0111876592716049
"Itch","Itch",8.37638090113953,3.07439260216089,0.0130559690302355,0.0130559690302355,9.45188987222159,0,TRUE,0.0421219656970018
"Itga2","Itga2",22.0363405654806,4.79740477648153,0.0128033514786603,0.0128033514786603,23.0150925894078,0.563292965905816,FALSE,0.0929043581297782
"Itga4","Itga4",79.5196072660975,25.1676967363275,0.0379269231908307,0.0379269231908307,633.41295901175,0.619993666173273,FALSE,0.306604682262433
"Itga5","Itga5",2.43080318349422,0.330530132971188,4.17134870458173e-07,4.17134870458173e-07,0.109250168801951,0,TRUE,0.0200186309642336
"Itga8","Itga8",0.126975273281481,0.0594290217170785,0.0451751421735717,0.0451751421735717,0.00353180862224898,0,TRUE,0.0114538990097599
"Itgam","Itgam",9.60146947766974,2.08103990049229,0.028681164299817,0.028681164299817,4.33072706744097,0.155959916464436,FALSE,0.0466763663238701
"Itgax","Itgax",46.9341260033763,10.4368238517109,0.0236820732767195,0.0236820732767195,108.927292111641,0.249721550008002,FALSE,0.185464595632886
"Itgb1","Itgb1",69.5405876552874,8.06165405298253,0.0336926621581791,0.0336926621581791,64.9902660699696,0.0731452598146369,FALSE,0.269506586629442
"Itgb1bp1","Itgb1bp1",2.57482084565519,0.84351781138697,0.00628601033945343,0.00628601033945343,0.711522298127064,0,TRUE,0.020554032357563
"Itih3","Itih3",0.0253312410605391,0.0114420345263356,0.0386196966399236,0.0386196966399236,0.000130920154101857,0,TRUE,0.0110760262151448
"Itih5","Itih5",5.31046124964343,1.10211620538765,0.0159256512800063,0.0159256512800063,1.21466013017806,0.192515199823459,FALSE,0.0307240744341111
"Itprip","Itprip",-2.90314254505223,1.30024015300161,0.0371548826085999,0.0371548826085999,1.69062445547766,0,TRUE,0.000189104973079335
"Itpripl2","Itpripl2",0.605834393913079,0.101895075026005,8.16254135416563e-06,8.16254135416563e-06,0.0103826063145552,0,TRUE,0.0132341101071183
"Itsn1","Itsn1",0.756464699894826,0.177587152252639,0.0298056620836977,0.0298056620836977,0.0315371966452021,0.151601497920331,FALSE,0.0137940947262978
"Izumo4","Izumo4",-1.50074180831174,0.669299020717587,0.0364390395969132,0.0364390395969132,0.447961179133521,0,TRUE,0.00540268292727175
"Jak1","Jak1",94.7188810682495,25.1304398050426,0.00120645212419991,0.00120645212419991,631.539004794871,0,TRUE,0.363109643175971
"Jmy","Jmy",-0.957170303967069,0.444821319961167,0.0438092120863779,0.0438092120863779,0.197866006691995,0,TRUE,0.00742346938105376
"Junb","Junb",10.7153042447332,3.41523553713245,0.00518413171679876,0.00518413171679876,11.6638337740924,0,TRUE,0.050817168759322
"Kalrn","Kalrn",0.565670862520449,0.0718361597604104,1.48703207224864e-07,1.48703207224864e-07,0.0051604338491232,0,TRUE,0.0130847977912123
"Kank3","Kank3",0.478720825429575,0.184552601229034,0.0173523333712331,0.0173523333712331,0.0340596626204029,0,TRUE,0.0127615515288446
"Katnal1","Katnal1",0.679192655945756,0.17646451889293,0.00100146164231954,0.00100146164231954,0.0311397264281131,0,TRUE,0.0135068274607759
"Katnal2","Katnal2",0.0624260753981855,0.0261404743865049,0.0269141362803302,0.0269141362803302,0.000683324401151519,0,TRUE,0.0112139303144874
"Kcna4","Kcna4",0.0955514843088924,0.0303134034258577,0.00501459154630807,0.00501459154630807,0.000918902427258799,0,TRUE,0.0113370776411368
"Kcnab1","Kcnab1",0.212258784812696,0.0893715486276585,0.0276637249159714,0.0276637249159714,0.00798727370410592,0,TRUE,0.0117709497812881
"Kcnab3","Kcnab3",0.223268272475563,0.0696006369970286,0.0492907532771822,0.0492907532771822,0.00484424867039215,0.0358737274133452,FALSE,0.0118118787544859
"Kcnd1","Kcnd1",-0.100006399659286,0.0434724691704392,0.0323170232832586,0.0323170232832586,0.00188985557577479,0,TRUE,0.0106100698423566
"Kcnh3","Kcnh3",-0.679851743618987,0.147078555615171,0.000164561267527922,0.000164561267527922,0.0216321015218449,0,TRUE,0.00845443142680935
"Kcnh8","Kcnh8",0.0416780629918822,0.0196345858908394,0.0464561756351695,0.0464561756351695,0.000385516963104748,0,TRUE,0.0111367973116012
"Kcnip3","Kcnip3",8.5822858681894,1.81142480876931,0.0106268936415349,0.0106268936415349,3.28125983782493,0.638146523459705,FALSE,0.0428874399075792
"Kcnj1","Kcnj1",0.202511505748713,0.0700262762895433,0.00901478712661096,0.00901478712661096,0.00490367937097946,0,TRUE,0.0117347132064562
"Kcnj8","Kcnj8",5.04158707017962,1.85375928223283,0.0131973124372972,0.0131973124372972,3.43642347646437,0,TRUE,0.0297245052968593
"Kcnk10","Kcnk10",0.246830813496512,0.0540874744488454,0.0392574367736546,0.0392574367736547,0.00292545489225451,0.034084283300059,FALSE,0.0118994750749906
"Kcnk6","Kcnk6",0.0762499273880507,0.0350922738091384,0.0419835526170875,0.0419835526170875,0.00123146768109554,0,TRUE,0.011265321994546
"Kcnk7","Kcnk7",0.304057413236404,0.109622392844976,0.0117188343251698,0.0117188343251698,0.0120170690130582,0,TRUE,0.0121122212116549
"Kcnmb4","Kcnmb4",-0.531230835604643,0.093873799228245,0.0279017687526021,0.0279017687526021,0.00881229018154484,0.0727686505388304,FALSE,0.00900694588951323
"Kcnq2","Kcnq2",0.144531879900748,0.0555080669778122,0.0169867399633932,0.0169867399633932,0.00308114549961329,0,TRUE,0.0115191676129651
"Kcnt1","Kcnt1",0.0884902890327133,0.0245220848031407,0.00175298561686174,0.00175298561686174,0.000601332643092425,0,TRUE,0.0113108268762465
"Kctd11","Kctd11",2.74369596719717,0.50799736715755,0.0123524436762443,0.0123524436762443,0.258061325039003,0.281946773789678,FALSE,0.0211818440718732
"Kctd12","Kctd12",3.00219235946682,1.03383950943724,0.0441705487295894,0.0441705487295894,1.06882413127343,0.688856584334814,FALSE,0.0221428326514341
"Kctd15","Kctd15",0.337549044304208,0.0757109028518243,0.00024104664051836,0.00024104664051836,0.00573214081063838,0,TRUE,0.0122367300091839
"Kctd7","Kctd7",1.43968365164632,0.299326177698583,0.000106576347246554,0.000106576347246553,0.0895961606556438,0,TRUE,0.0163340358226041
"Kdelr2","Kdelr2",5.35174574753742,2.0768913189439,0.0180067889482983,0.0180067889482983,4.31347755070454,0,TRUE,0.0308775540654538
"Kdm3b","Kdm3b",3.3810629716979,1.48082979137452,0.0334905026673897,0.0334905026673897,2.19285687102229,0,TRUE,0.0235513255448496
"Khdc1a","Khdc1a",1.28186990344618,0.263164424167593,0.0149589617024224,0.0149589617024224,0.0692555141474606,0.402369864476298,FALSE,0.0157473459721715
"Khdc1b","Khdc1b",2.57362154824979,0.546345618927141,0.0115416216083025,0.0115416216083025,0.298493535320881,0.589904942367819,FALSE,0.0205495738384327
"Khdc1c","Khdc1c",0.319377294477494,0.0614906900497836,4.40820616777382e-05,4.40820616777382e-05,0.00378110496279855,0,TRUE,0.0121691745438994
"Kif13b","Kif13b",6.12526096236412,0.697048834299797,2.65355541121278e-08,2.65355541121278e-08,0.485877077398706,0,TRUE,0.0337531813848075
